"enriched_at","worker","domain","ctl_tld","ctl_issuer","ctl_subdomain_count","ctl_subdomains","dns_a","dns_aaaa","dns_mx","dns_txt","dns_cname","http_status","http_response_time","http_blocked","http_content_type","http_tech","http_apps","http_language","http_title","http_meta_description","http_pages","http_emails","http_error","http_h1","http_body_snippet","business_model","industry","classification_confidence","http_schema_type","http_og_type","bgp_ip","bgp_asn_number","bgp_asn_org","bgp_asn_country","bgp_asn_prefix","inferred_country","rdap_domain_created_at","rdap_domain_expires_at","rdap_domain_updated_at","rdap_registrar","rdap_registrar_iana_id","rdap_nameservers","rdap_status","rdap_error","tranco_rank","majestic_rank","majestic_ref_subnets","is_malware","is_phishing","is_disposable_email","estimated_revenue","estimated_employees","revenue_confidence","revenue_evidence"
"2026-04-02 10:43:51","worker_dev@127.0.0.1","mulhacensoft.com","com","R13",1,"dev-financiacion-riberadent","217.18.163.46","","0:aspmx.l.google.com|5:alt2.aspmx.l.google.com|5:alt1.aspmx.l.google.com|10:alt4.aspmx.l.google.com|10:alt3.aspmx.l.google.com","v=spf1 +a +mx include:_spf.google.com include:_spf.facturadirecta.com +ip4:217.18.160.0/20 ~all|google-site-verification=TR9trVfwhsgNXiu1NBjexhZavyQTwV9xiOuGLt9Hx0E","",200,3265,"","text/html; charset=UTF-8","Google Fonts|Google Tag Manager|Nginx|Open Graph|WordPress|Google Search Console|Google Workspace","GDPR Cookie Compliance|Slider Revolution|WPBakery|WPML|Yoast SEO","es","Empresa de Desarrollo Software a Medida para Clínicas | MulhacénSoft","","/servicios|/contacto","info@mulhacensoft.com","","+8.000.000","Empresa de Desarrollo Software a Medida para Clínicas | MulhacénSoft Inicio Servicios Contacto EN FR IT ES Landing Mulhacen Te lo contamos info Contacta Multiespecialidad / Multicentro Expertos en consultoría y desarrollo de software a medida para gestión de grupos de clínicas Tus clínicas en la nube ¿Qué puedes encontrar en Mulhacen Soft? Consultoría y Análisis Desarrollo de soluciones a medida Todo ello en modo Saas Consultoría y Análisis Dialogo / Estrategia Nuestro servicio de consultoría y ","SaaS","",0.56,"WebSite","website","217.18.163.46","42220","SIAPI-AS, ES","ES","217.18.160.0/20","",\N,\N,\N,"","","","","",809123,\N,\N,"","","","$1M-$10M","11-50",0.87,"tranco:top_1m:809123→small|mx:GoogleWorkspace→small|spf_includes:2→micro|tech_count:7→small|app_count:5→small|hosting:own_asn:siapi-as→enterprise|schema:website→small"
"2026-04-02 08:17:38","worker_dev@127.0.0.1","mycharitytools.com","com","R13",1,"gift","51.161.12.122","","0:mycharitytools-com.mail.protection.outlook.com","v=spf1 +ip4:51.161.12.122 +include:spf.mailjet.com +include:spf.protection.outlook.com -all|MS=ms67209955","",200,2128,"","text/html; charset=UTF-8","Google Fonts|WordPress|Microsoft 365","Elementor","en","MyCharityTools &#8211; Designed to enhance &amp; support your fundraising goals","","/demo|/contact-us","info@mycharitytools.com","","Introductory Offer","MyCharityTools Designed to enhance support your fundraising goals Skip to content 1 (204) 953-6710 info@mycharitytools.com Menu 1 (204) 953-6710 info@mycharitytools.com Purchase Now Log-in Menu Purchase Now Log-in Home Features Demo Contact Us Menu Home Features Demo Contact Us No Transaction Fees No Percentage Fees Plans starting as low as $95/month Purchase Now View The Demo MyCharityTools Donation System allows for creative versatility to support the many ways you may inspire giving.  Designe","SaaS","",0.63,"","","51.161.12.122","16276","OVH, FR","CA","51.161.0.0/17","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.71,"mx:Microsoft365→mid_market|spf_includes:2→micro|tech_count:3→small"
"2026-04-04 04:29:45","worker_dev@127.0.0.1","mynotary.fr","fr","WR3",1,"app-preprod","104.26.13.165|104.26.12.165|172.67.69.43","2606:4700:20:0:0:0:681A:DA5|2606:4700:20:0:0:0:AC43:452B|2606:4700:20:0:0:0:681A:CA5","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt4.aspmx.l.google.com|10:alt3.aspmx.l.google.com","google-site-verification=aZko4gSdi8CgMiVsrNlFpKQbRm-hwPFzFkq3a7mN1O4|google-site-verification=cFAUO-FoMeDuPT0iQGFbFK7uyfx5ZjUdzYd98-fYBnA|google-site-verification=exxbz7NQqHPgavVERAeLFUcsYpA-iTuPm9S1v9-26_4|google-site-verification=o7OdwNYmQe6OtpsIx-9zjOGd-yCePQ8GOfd4NJ0H7ck|v=spf1 include:zoho.com include:_spf.google.com include:2169654.spf04.hubspotemail.net include:spf.sendinblue.com -all|Sendinblue-code:53401d0700afc0572eaf47335ab3e377","",200,3160,"","text/html; charset=UTF-8","Brevo|Cloudflare|Google Analytics|Google Fonts|Google Tag Manager|HubSpot|HubSpot Forms|Open Graph|WordPress|jQuery|Google Search Console|Google Workspace","Contact Form 7|Slider Revolution|W3 Total Cache|Yoast SEO","fr","Le meilleur logiciel pour la rédaction de vos contrats immobiliers","MyNotary, l’outil tout-en-un pour gérer et sécuriser vos dossiers et documents immobiliers. Destiné aux agents immobiliers.","/tarifs","","","La plateforme des contrats immobiliers","Le meilleur logiciel pour la rédaction de vos contrats immobiliers Découvrez MyNotary Académie : votre nouvelle plateforme de formations juridiques certifiées ALUR en e-learning Fonctionnalités Nos Fonctionnalités Rédaction de contrats automatisée Signature/recommandé électronique Registres numériques Tableaux de bord Stockage des fichiers Collaborer sur MyNotary Factures d'honoraires Nos Services Formations ALUR Assistance juridique Toutes nos trames de contrats Nos Interconnexions Toutes nos i","SaaS","Real Estate",0.87,"Organization","website","104.26.13.165","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.26.0.0/20","",\N,\N,\N,"","","","","",746539,\N,\N,"","","","$1M-$10M","11-50",0.99,"tranco:top_1m:746539→small|ssl_issuer:LetsEncrypt→micro|mx:GoogleWorkspace→small|spf_includes:4→small|martech:HubSpot→small|tech_count:12→small|app_count:4→small|dns_lb:6_records→mid_market|schema:Organization→mid_market|industry:RealEstate→small"
"2026-04-03 05:34:54","worker_dev@127.0.0.1","mypegase.com","com","E7",1,"efficience-dev","213.186.33.50","2001:41D0:1:1B00:213:186:33:50","1:mx0.mail.ovh.net|5:mx1.mail.ovh.net","v=spf1 include:mx.ovh.com ~all","",200,4993,"","text/html; charset=UTF-8","Google Analytics|Google Fonts|PHP|WordPress","Autoptimize|Cookie Notice|Elementor","fr","Logiciels MYPEGASE &#8211; Services à la personne, SAAD, SSIAD, EHPAD &#8211; 100% web","","/solutions/beneficiaire|/solutions/ressources-humaines|/solutions/organisation|/solutions/facturation|/solutions/service-a-la-personne|/solutions/portail-beneficiaire-et-intervenant|/solutions/module-telegestion|/solutions/comptabilite","contact@mypegase.fr","","SAAD, SSIAD, EHPAD, Structures de services et de maintien à domicile : Votre clé, l'efficacité ...","Logiciels MYPEGASE Services à la personne, SAAD, SSIAD, EHPAD 100% web Passer au contenu +33 494 377 578 contact@mypegase.fr Espace Client RDV-Partage_d Ecran Cloud Sherpa-Gestion Gestion des clients Ressources Humaines (RH) Agenda Facturation Service à la personne (SAP) Portail Bénéficiaires et Employés Télégestion Pointage Pré-Comptabilité et Banque Sherpa-Mobile Notre Offre 100% WEB A propos Contact Sherpa-Gestion Gestion des clients Ressources Humaines (RH) Agenda Facturation Service à la pe","SaaS","DevTools",0.66,"","","213.186.33.50","16276","OVH, FR","FR","213.186.32.0/19","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.75,"spf_includes:1→micro|tech_count:4→small|app_count:3→small"
"2026-04-02 09:19:42","worker_dev@127.0.0.1","mywhc.ca","ca","R12",1,"avalanc1","158.69.149.141","","0:mywhc.ca","v=spf1 ip4:192.99.32.166 ip4:158.69.149.141 +a +mx +ip4:192.99.8.11 ~all|google-site-verification=6g6M3X9DeYW5dsA337YhVe3XP_mgt0NqOp1z_fUEZVs","",200,803,"","text/html; charset=UTF-8","Bootstrap|Cloudflare|Font Awesome|Google Fonts|Google Tag Manager|Open Graph|Popper.js|WordPress|cdnjs|jQuery|reCAPTCHA|Google Search Console","Trustpilot|WP Super Cache|Yoast SEO","fr","WHC | Web Hosting Canada","","/contact-us","","","WHC","WHC | Web Hosting Canada --> JavaScript semble être désactivé dans votre navigateur web. Veuillez activer JavaScript afin de pouvoir visualiser pleinement ce site web. WHC Hosting Servers Canadian Web Hosting Canadian VPS Reseller Web Hosting Dedicated Servers Managed WordPress Anycast DNS Free Website Migration Domains Websites Domain Name Search Domain Name Transfer Domain Auctions The Domain Club Easy Website Builder Business Email Security SSL SSL Certificates SiteSafe Protection Enterprise ","SaaS","",0.62,"WebSite","website","158.69.149.141","16276","OVH, FR","CA","158.69.0.0/16","","2015-09-17 14:59:58","2030-09-17 14:59:58","2024-11-05 21:39:29","WHC Online Solutions Inc.","","ns1.whc.ca|ns2.whc.ca|ns3.whc.ca","client delete prohibited|client transfer prohibited|client update prohibited","",14340,326334,515,"","","","$10M-$100M","51-500",0.93,"tranco:top_100k:14340→mid_market|majestic:top_500k:326334→mid_market|ref_subnets:515→mid_market|tech_count:12→small|app_count:3→small|domain_age:11yr→small|ns:NS1→mid_market|schema:website→small"
"2026-04-04 03:59:16","worker_dev@127.0.0.1","mywhc.ca","ca","R13",1,"mbcourse","158.69.149.141","","0:mywhc.ca","google-site-verification=6g6M3X9DeYW5dsA337YhVe3XP_mgt0NqOp1z_fUEZVs|v=spf1 ip4:192.99.32.166 ip4:158.69.149.141 +a +mx +ip4:192.99.8.11 ~all","",200,1029,"","text/html; charset=UTF-8","Bootstrap|Cloudflare|Font Awesome|Google Fonts|Google Tag Manager|Open Graph|Popper.js|WordPress|cdnjs|jQuery|reCAPTCHA|Google Search Console","Trustpilot|WP Super Cache|Yoast SEO","fr","WHC | Web Hosting Canada","","/contact-us","","","WHC","WHC | Web Hosting Canada --> JavaScript semble être désactivé dans votre navigateur web. Veuillez activer JavaScript afin de pouvoir visualiser pleinement ce site web. WHC Hosting Servers Canadian Web Hosting Canadian VPS Reseller Web Hosting Dedicated Servers Managed WordPress Anycast DNS Free Website Migration Domains Websites Domain Name Search Domain Name Transfer Domain Auctions The Domain Club Easy Website Builder Business Email Security SSL SSL Certificates SiteSafe Protection Enterprise ","SaaS","",0.62,"WebSite","website","158.69.149.141","16276","OVH, FR","CA","158.69.0.0/16","","2015-09-17 14:59:58","2030-09-17 14:59:58","2024-11-05 21:39:29","WHC Online Solutions Inc.","","ns1.whc.ca|ns2.whc.ca|ns3.whc.ca","client delete prohibited|client transfer prohibited|client update prohibited","",14154,322358,519,"","","","$10M-$100M","51-500",0.93,"tranco:top_100k:14154→mid_market|majestic:top_500k:322358→mid_market|ref_subnets:519→mid_market|tech_count:12→small|app_count:3→small|domain_age:11yr→small|ns:NS1→mid_market|schema:website→small"
"2026-04-02 06:35:23","worker_dev@127.0.0.1","n3hub.com","com","E8",0,"","141.193.213.11|141.193.213.10","","0:n3hub-com.mail.protection.outlook.com","v=spf1 ip4:103.30.214.130 include:spf.protection.outlook.com|30h40cd1ttlctp16j7oqjvvmjr|google-site-verification=uQXQiZLRMw3wYJU9o9MyGSoiLytcg3Jipp0Al6LksmA|hcp-domain-verification=9cc95e0a99c06a5265082689a0dc23c66ea7b1005076b6d815fdb92ddf229334|include:8829914.spf10.hubspotemail.net -all","",200,1202,"","text/html; charset=UTF-8","Cloudflare|Google Tag Manager|Open Graph|WordPress|jQuery|Google Search Console|Microsoft 365","","en","n3 Hub | Customer Data Platform &amp; MarOps Services","Access a single customer view &amp; real-time data to activate personalised marketing &amp; data-driven decision-making, all with n3 Hub&#039;s Customer Data Platform (CDP).","/pricing|/contact|/trial","","","Transform your marketing with n3 Hub’s Customer Data Platform","n3 Hub | Customer Data Platform MarOps Services CDP Orchestrator Segmentation Integrations Reporting Marketing Services Overview Campaign Management Data Acquisition, Analytics and Reporting Technology Management MarTech Strategy Diagnostic n3 Hub CDP Management Resources Blog Whitepapers Security About n3 Hub Pricing Contact Book a demo Start trial Customer Data Platform (CDP) All your customer data in one place with a Single Customer View Certified security n3 Hub is ISO27001 and SOC 2 accredi","SaaS","Marketing",0.64,"Organization","website","141.193.213.11","209242","CLOUDFLARESPECTRUM Cloudflare, Inc., US","US","141.193.213.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.65,"mx:Microsoft365→mid_market|spf_includes:2→micro|tech_count:7→small|schema:Organization→mid_market"
"2026-04-02 10:15:48","worker_dev@127.0.0.1","naker.io","io","E7",1,"backend-staging","198.202.211.1","","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:mxa.mailgun.org|10:mxb.mailgun.org|10:alt4.aspmx.l.google.com","Sendinblue-code:a1010f6fcb1f3b3df52108c580201af0|google-site-verification=zQQD4o_G0XQJLx-vlhsxnkmD8yWw2DwskJwnJSY2Llo|v=spf1 include:spf.mailjet.com include:mx.ovh.com include:_spf.google.com include:mailgun.org include:sendgrid.net ~all|1|www.naker.io|google-site-verification=pmNNR2az8D8R7IdnSTVrN098Oe2tDduaCpM_57KUCq4","",200,471,"","text/html; charset=utf-8","Cloudflare|Google Fonts|Matomo|Open Graph|Webflow|reCAPTCHA|Google Search Console|Google Workspace","","en","Naker - Automated Engaging Product Visuals Online","Increase your online shoppers engagement with an augmented product visualization experience generated on our 3D automation platform.","/pricing|/demo","","","3D as a business accelerator","Naker - Automated Engaging Product Visuals Online Features - Automation (3D content Factory) Features - Visuals (packshot creation) Features - Interactive (3D eCommerce) Features - DAM (3D assets manager) Industries - Packaging content management Industries - Home Furnishing Demo Blog Features Visuals - Packshot creation Interactive - 3D eCommerce Automation - 3D Factory DAM - 3D assets manager Industries Home Furnishing Packaging Goodies Pricing Blog Log In Get started 3D as a business accelera","SaaS","Ecommerce & Retail",0.68,"","website","198.202.211.1","209242","CLOUDFLARESPECTRUM Cloudflare, Inc., US","US","198.202.211.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","$1M-$10M","11-50",0.8,"mx:GoogleWorkspace→small|spf_includes:5→small|tech_count:8→small|cms:Webflow→small"
"2026-04-03 03:20:46","worker_dev@127.0.0.1","navra.nz","nz","R12",1,"galaxy","139.99.144.87","2402:1F00:8100:57:0:0:0:0","10:in1-smtp.messagingengine.com|20:in2-smtp.messagingengine.com","google-site-verification=yRa55BDIWHBy6CNgJXI0TpRAbdE9Mw-9DlQKId_x1jQ|v=spf1 include:_spf.navra.nz include:spf.messagingengine.com -all","",200,1928,"","text/html; charset=UTF-8","Google Analytics|Nginx|Google Search Console","","en","Navra Digital","","/contact","","","Navra Digital software development & hosting","Navra Digital Navra Digital Open main menu Payments Contact Close menu Payments Contact Navra Digital software development & hosting Looking to take mobile card payments? Get in touch to try out our Payments service. Learn more Contact us Footer Solutions Payments Legal Privacy GitHub 2026 Navra Digital. All rights reserved.","SaaS","Fintech",0.47,"","","139.99.144.87","16276","OVH, FR","CA","139.99.128.0/17","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","","",0,""
"2026-04-03 04:09:57","worker_dev@127.0.0.1","ndjp.net","net","R12",1,"clawodoxy","157.120.209.62","","0:mail1045.conoha.ne.jp","v=spf1 include:_spf.conoha.ne.jp ~all","",200,1345,"","text/html; charset=UTF-8","Google Analytics|Google Fonts|Nginx","","ja","NDJP NET - 誰でも使える無料DDNS","シンプルで高機能な無料DDNSサービス。API自動更新、Webhook通知対応。マイクラサーバーや防犯カメラ、リモートアクセスに最適。広告なし、日本国内サーバー。","","","","シンプルで 高機能な DDNSサービス","NDJP NET - 誰でも使える無料DDNS NDJP NET ログイン 無料で登録 Free DDNS Service シンプルで 高機能な DDNSサービス 面倒な手続きは不要。APIによる自動更新、Webhook通知、そしてDNSレコードのフルコントロール。 無料で始める ログイン 旧システムのログインはこちら 完全無料 ずっと広告なし 初心者も安心 選ばれる理由 エンジニアも納得の機能性。なのに、誰でも簡単に使えます。 誰でも簡単なAPI設定 Linuxやルーターの設定に詳しい方はもちろん、初心者でも簡単なHTTPリクエストでIP更新が可能です。 Discord等へ通知 IPが変わったらDiscordやSlackへWebhookで即座に通知。自宅サーバーの接続状況をいつでも把握できます。 DNSレコードを編集 マイクラ(Minecraft)やWebサイト公開に。A, TXT, CNAMEなどのレコードを自由に設定し、柔軟に運用できます。 日本国内サーバー ネームサーバーは日本国内に設置。高速なレスポンスで、Webサイトの表示やゲームのラグを最小限に抑えます。 完全無料・広告な","SaaS","",0.44,"","","157.120.209.62","58791","GMOOSK-NET GMO Internet Group, Inc., JP","JP","157.120.209.0/24","",\N,\N,\N,"","","","","",576923,\N,\N,"","","","<$1M","1-10",0.57,"tranco:top_1m:576923→small|spf_includes:1→micro|tech_count:3→small|hosting:own_asn:gmoosk-net gmo inter→enterprise"
"2026-04-02 08:35:24","worker_dev@127.0.0.1","nebraska.gov","gov","GeoTrust TLS RSA CA G1",1,"ext-iserve","206.16.212.82","","0:nebraska-gov.k-v1.mx.microsoft","Pz5vOseO8J27J0ASnfqfd8C_BbOaT1L2BOr2G8tHjWA|atlassian-domain-verification=rU294KDF3EoKPzNH3tyBgPmoGjxqTHiVWHjS9X1aMEFO7K31/HTs5XXg0/4pKhn0|twilio-domain-verification=b397f3aee93fe7518ab7c340b750b279|e2ma-verification=dvrgb|v=spf1 include:spf-a1.nebraska.gov include:spf-b1.nebraska.gov include:spf-c1.nebraska.gov include:spf.protection.outlook.com exists:%{i}.spf.nebraska.gov exists:%{i}.%{l}.spf.nebraska.gov -all|MS=ms63935092|MS=ms70597234|42Ok6Np8rZdvFlF561tFPD63VweeErNyB0vgsHkRvgmH7D0/EhoqrtVnzAcLL48Cx3U22IT83r68bmjVmrRDtw==|apple-domain-verification=9Dlfvvg9XROmB7OX|Dynatrace-site-verification=51d0a582-4a7b-4e78-911f-42c1590a7e67__l1rl5hn5rkqfo64190l1di8183|google-site-verification=MWIuYd8IxhT57PU2TJgHxraZGTlqShqRtG6wDgwjk3c|ciscocidomainverification=5edd2744c9ab117d648590b27c629583781bf8c97ff02cd662011b220293c821|webexdomainverification.HDSE=dd72fe58-358d-40b4-8e1a-3326314f5e29|amazonses:r5aDOpNqrCKxHosL7r7xZEggY6tBfWLNtpzewtRZQUo=|adobe-idp-site-verification=ce5c0285c8e095888bcb53049e55e627795913a23696468ebf8ff2d21c29d135|amazonses:W31G6zesV0jOsf8+DLsyux+tY0qSaTBziPbxO/M1zEE=|apple-domain-verification=yXNq75tildotDSCG|google-site-verification=Pz5vOseO8J27J0ASnfqfd8C_BbOaT1L2BOr2G8tHjWA","",\N,\N,"","","Google Search Console|Microsoft 365","","","","","","","","","","SaaS","General",0.62,"","","206.16.212.82","394572","TYLERTECH-NIC1 - Tyler Technologies, Inc., US","US","206.16.212.0/24","","2001-08-03 18:53:06","2026-08-20 14:41:00","2025-08-25 14:41:00","get.gov","8888888","dns1.doc.state.ne.us|dns2.doc.state.ne.us","server transfer prohibited","",15544,4316,6470,"","","","$100M-$1B","501-5000",0.98,"tranco:top_100k:15544→mid_market|majestic:top_5k:4316→large_enterprise|ref_subnets:6470→enterprise|mx:Microsoft365→mid_market|spf_includes:4→small|tech_count:2→micro|domain_age:25yr→enterprise|hosting:own_asn:tylertech-nic1 - tyl→enterprise|tools:Atlassian→mid_market|ns:NS1→mid_market"
